id	label	nodeType
762333915398836339185472020828293980104043673587232940386626	Birkenhead Public Library	topic2
2239690022757479276316904946643769868678477873	1864 in New Zealand	topic2
35403951809485380783394611535	Oamaru River	topic2
33144873204013385611963794528703792898381	Mayor of Tauranga	topic2
31391493812369191723934706000	Pita Paraone	topic2
73140943653121266367265194148464367731728263867035686208749494412185726790	Foxton (New Zealand electorate)	topic2
2178255275928330280257439675278668	Leigh Kasperek	topic2
17053450446411032523923582691940305763940246840525111048249567575	William Clayton (architect)	topic2
659085057482388413783596276264575395974559326536	Hallenstein Brothers	topic2
8034688350250798851406218487114	Jean McKenzie	topic2
619056090951141342481673493252486162832747033922	Burnside High School	topic2
8485773494605815369680684706726160904779077	Eudonia quaestoria	topic2
129482628177840928049238184324742211915	Kiwaia pharetria	topic2
9328685187325142705417507043120645747306262074445099856	Pseudocoremia leucelaea	topic2
41732911860098427439740010819447810135307702892473585938153568589	Mystery Creek Events Centre	topic2
33546975528415983362441635144	Henry Michel	topic2
1975744699082354739745483428032333	Mount Pirongia	topic2
66451315368614235393636768958900987729902398121889049562409284	Diesel Traction Group (NZ)	topic2
134845925637439592883516922544000557388	Lawrence Makoare	topic2
796840337976570447345824505523376958997795259185452392991321083423974734	New Zealand Olympic medallists	topic2
7720535616598894505520077760855	Witi Ihimaera	topic2
573459850870718433355083	Kelvin Roy	topic2
39275319447891284456043474384282889707848	Hawke's Bay Hawks	topic2
161321392438389969237983578177256099396433149192535	William Alfred Holman	topic2
32010435552723130797211414356	Tony Wilding	topic2
142344662248590952429601619128955235370368622551376	Paraire Karaka Paikea	topic2
32306645935442204939437567042	Bluff Branch	topic2
2707619096444793102782027647599319242458051294762638146153330378371664	Prime Minister of New Zealand	topic2
594181938614711224150909565294240072	Hart v O'Connor	topic2
9965326511040083051052500905324435384918359	Waitangiroto River	topic2
9710324141406689975798048603379421837125288105272566082	Banksia novae-zelandiae	topic2
1925622461255347892042	John Bach	topic2
8037460412786316746542539960141	Mount Luxmore	topic2
2036279032494138416326408474420566	Vector Limited	topic2
2238784047091399466866977289429316	Daniel Borgman	topic2
121432729658679573170384722	Rodney ward	topic2
127477358490415521921198413	Mike Ansari	topic2
2340434081647750764772149516658772	The Dead Lands	topic2
573316391770460749688747407275962223093229970762	Jerningham Wakefield	topic2
49046676579322230894759609210946426988537492685619638274247518655256535589203	Samuel Marsden Collegiate School	topic2
66602537073784928010038387726052240011461413320048845771400523	Ken Rutherford (cricketer)	topic2
43562096849972614370784504532237508690546619176872272	Piri Wiri Tua Movement	topic2
2462207171612392478100109449978949	Edward Bartley	topic2
138343727110390666849644370	Ross Taylor	topic2
10577590996067535594936657629484100416572708006499476813	Melling Railway Station	topic2
37575763284847145434292398741273333909187829605295431	Geology of New Zealand	topic2
177462528900680377951645477730767506618640299266212872074128451	Cliff Road railway station	topic2
562966911931252624894459214597744983	William Cargill	topic2
2172790504202748185193447089509126086660940112	Pasiphila plinthina	topic2
174248798783062252163746496024555026066553544768345352595662915	Chilton Saint James School	topic2
31385468403544967585729766733	Meryl Cassie	topic2
148201864904467931414478217797315447503174622210381	Michael Joseph Savage	topic2
2239690022757479276316904946643769868711637042	2006 in New Zealand	topic2
34517970565686206445663266723419412390212	David Benson-Pope	topic2
174248798783062251918611128836020452977359751550810276186252631	Westlake Girls High School	topic2
724671682889872669889325230004411429440273037413269908320851	Sri Lankan New Zealanders	topic2
8590188555496128932992298609729	Alix Bushnell	topic2
39604957669102709183966738485709471442254	Newmarket Viaduct	topic2
214519685799853633092508653765883551306238481192262667304342182297014614678616218656529507737101651	Second National Government of New Zealand	topic2
34178039768722873595630346570	Jane Campion	topic2
12441514157601366605741590222500482548127001021029231615197166763335779635127630	New Zealand state highway network	topic2
142384647138364786875916337439109611440329975229511	Glyphipterix tungella	topic2
2262345685143239442383508103365999108860175696	Peterborough Centre	topic2
146805758713587121934002514	Richard Toy	topic2
37586057468518787144685740365	Maxwell Bury	topic2
9442642188301019312836394700201732688404823	Wainuiomata Tunnel	topic2
9099290628052850812427816715808490388220247	William Hart-Smith	topic2
630473553899976401565813964576419105223075979602	Rata railway station	topic2
2058225553676374381868620870350162	Rupert D'Cruze	topic2
15507111620125488005444228052125028954772136379900234	James Brown (engraver)	topic2
923862682901151807005731041751231439752292680	Hinemoa (1913 film)	topic2
35403904459017484300913570375	Grey warbler	topic2
562966593468816891391627397384266061	Martin Campbell	topic2
655673852879003363220626896034439539564106136953108190290253	Mayor of Palmerston North	topic2
129539437705808454954402640382933628229	Eudonia characta	topic2
7954214970697221448694487408983	WaiBOP United	topic2
5709952997841181312919295836697133689562397544873303566136626341198	New Zealand State Highway 86	topic2
2707863286153899905238336859368303257191923514365828755268	Dominion Wrestling Union	topic2
1980968360359255960642	Blue duck	topic2
122528461447499	Kakapo	topic2
13366041523480692287423008621250611667302363752939264850336333396422272868382017	Australia–New Zealand relations	topic2
599252378522876710072516444663669845	Udea flavidalis	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479741380913	1983 New Zealand rugby league season	topic2
161404865202105430704182182554876994894	New Zealand Army	topic2
1227101410112244560037143491510722765738635136202252987232411376303846944913911636	Tongariro (New Zealand electorate)	topic2
1871364271899834082644	Te Karere	topic2
619056090951141342162911233915734873067249037124	Dominion Road School	topic2
66408766890557159853115218788296766079200861099983833315624986817636116340218906772298714294930206547	Southland Astronomical Society Observatory	topic2
107105284681547	Kordia	topic2
66646373891364838614629064417952581016716501676954404010942807	Wairoa River (Hawke's Bay)	topic2
547289003591551377746644141244179796	Te Puea Herangi	topic2
9521762684250900296221715755606188130389415405654991188	Tai Poutini Polytechnic	topic2
883544291512052327114313324948138474940378249318925869255937231112363707643054354258	Royal New Zealand Infantry Regiment	topic2
573413147938145636485827038689781069	Mervyn Thompson	topic2
2118514418173108764333646442621250	Big Angry Fish	topic2
2977874316622319547254736488685813817383318577822478986837	University of Canterbury	topic2
7956977380453509373037695561549	Moutoa Island	topic2
2056875869158081875002737614481475	Chester Nealie	topic2
142339109888117844887950236281139022092118097751111	Glyphipterix dichorda	topic2
1797797671846425223501	Maungatua	topic2
140785244333001897625743186	Rosie Scott	topic2
557592076793038727415357117955989833	Ian Kirkpatrick	topic2
148225234610290663176357316078475377452926225509441	Alfred Richard Creyke	topic2
1169131321253633774461077283854217339481528583263689595143406666866951541213143359864693755767810845750423537802618598298183253047601	1974 New Zealand rugby union tour of Australia and Fiji	topic2
2239895422207334116969862949796179	Syd Hiddleston	topic2
653086677315691343331987297797993439127967785283	Caruthers v Whitaker	topic2
8590188574568752002086997027142	Fiona Farrell	topic2
3272521635439333950858051714434745092791984248876206382490977295557971	Seven Periods with Mr Gormsby	topic2
7721173962264817628797616415054	Nanaia Mahuta	topic2
33555470474990509931146865989	Emily McColl	topic2
10577590961538677613958917212904140748575437465083929934	New Zealand Rugby Union	topic2
18750577593945498513341719313442366409413361324672705350595966776525090679117	Michael Jackson (anthropologist)	topic2
17026170356989875717604629862278444446954148704847453840691066180	Duncan MacGregor (academic)	topic2
11629135469255456245935175363006889058833648234892983656234596663998210718723910	Ford Motor Company of New Zealand	topic2
117725259892778947032672599	Wi Kuki Kaa	topic2
17027808386973017954087675690748121049274599886095869808560467009	Alfred Sharpe (New Zealand)	topic2
7020677994648396116	Takapuna	topic2
129498265361027347064487855930826973523	Sabatinca aemula	topic2
127430171359087169372910924	Luke Ronchi	topic2
2341622789185557469656444035232326	Frederick Moss	topic2
2320233385786433915020541009486155	Karukaru River	topic2
146780325331434161852704682582028999599942743712072	Hamilton, New Zealand	topic2
1014936470208943960314254503890760068645551832689346963789	Mimi River (New Zealand)	topic2
161344206085022333857076343417876151624329222188874	John Manchester Allen	topic2
8352512488153406466921646157377	Annie Vitelli	topic2
8487452304149170690162272459841529921691971	Catamacta lotinana	topic2
126197744313777289976704067	Clem Simich	topic2
540221432639852343163216	Pyke River	topic2
140775615140281959774309970	RNZ Concert	topic2
9334297353969298500772390320919154679528705058384601424	Pasiphila magnimaculata	topic2
148287877403939070050152647679368812159654918381908	Tapuae Marine Reserve	topic2
2394665504472515097759733736598402738515239245	Martynka Wawrzyniak	topic2
41312989622701094927803711826629389086540	Lorde discography	topic2
55025009231781959264693951670391170381	Metro (magazine)	topic2
658839923847258500589060058205409987937704896855	William Henry Triggs	topic2
260067693487449088810679862638627588877075008011128441825347	Chris Carter (politician)	topic2
8590188541530633929023042052435	Sacha Haskell	topic2
8032821707394891042503613703500	Leslie Pearce	topic2
138296686755802238336593735	Gowan River	topic2
1227101410112244560037143491510722765738635136202252987232411173391337871333553235	Stratford (New Zealand electorate)	topic2
7018699909025088599	Wānanga	topic2
38927056683750317074856840582946942968151	Wairongomai River	topic2
153372284210410528149317416142190567752	Harry Hugo Tombs	topic2
479081847140107262638374646836473851612412518559685988668996346626618005372137737807048232311166729228576408854519488535210125411787273462732767757420186769937350545192496229263175506	Royal Australian and New Zealand College of Obstetricians and Gynaecologists	topic2
505891577779929315873915940679870807	Wiremu Rikihana	topic2
2239690022757479276316904946625198358135992132	Dobson, New Zealand	topic2
49946756521205798045850511120139516728135716107432187427515639881188331913338395787816521	International rankings of New Zealand	topic2
10469296904003973788394837848156550046698046698928127896964765476931	Christchurch School of Music	topic2
2320232778996129174834178741725517	Michael Hester	topic2
9063402034863133255519750612290	Betty Thorner	topic2
9965326511040078718290512563168211615911109	Ōhinemahuta River	topic2
1286855216522362086781109413503304	Have You Ever?	topic2
8749591492327839745972546725186	Bernard Aston	topic2
122613763437362557188075331	Colin Moyle	topic2
129539803104237112591737374813962138949	Eudonia asaleuta	topic2
686691755747965916622496226888450601384085896684323186959703	Wellington tramway system	topic2
1635932436327505945321262870225749555607713541679741836451469782044606802051949902	New Zealand Top 50 singles of 2007	topic2
285706811145004946747129664642438936452063530730608149252927656545247568	Patea (New Zealand electorate)	topic2
35403951809485385181725812819	Sherry River	topic2
8745250169466905040037198851137	Alfred Cadman	topic2
7598247033332458827	Kerikeri	topic2
33555423860148229153708663106	Baye Riddell	topic2
142367521036828261366198977658913062470161236587088	Prumnopitys taxifolia	topic2
146780325331434161852704682582028999599972774996299	Kingston, New Zealand	topic2
578825459866390910961136433315732644337506805070	New Munster Province	topic2
168743080703551464998837780994403015578880995979855	Orocrambus haplotomus	topic2
687082637885795074200816335202317624801696912950122041337175	Wellington Tramway Museum	topic2
769954680003270484056619200288045951942414310620123342189286876914868270787703304016	Poor Knights Islands Marine Reserve	topic2
21891675976324182498191811081799693239337703869279419628844839508	Treaty of Waitangi Act 1975	topic2
9146964196532449380022967953491	Shy albatross	topic2
3609512482425786363657664686572624527122756	Dart River (Otago)	topic2
3599871363943528362732097252753306490015451501882291918876238060624655622669719279438187217921276060655948	Ladstone Holdings Ltd v Leonora Holdings Ltd	topic2
33154152222515723580010537787924293448787	Stigmella platina	topic2
35718263246404689198481763395	Cliff Curtis	topic2
2239690022757479276316904946643769868661373233	1913 in New Zealand	topic2
2340513000301643884549744232656717	Morepork Games	topic2
31391489533077483819810186576	Peter Gwynne	topic2
134788891264275999592134779520992633165	Macleans College	topic2
45413922321323005762447720559115188810360731368644936	Hawke's Bay Expressway	topic2
45028647756483465868911275690332279833874081661175330895100863822	New Zealand Maritime Museum	topic2
8590183691661488087069388204362	Jill Marshall	topic2
507127026553706123718477	Mount Dick	topic2
6507174191859724102	Focus NZ	topic2
117787301256619602962443841	Ann McKenna	topic2
595952429451051268382083772192491861175759561027	Catlins River Branch	topic2
38948287846183376283836184047070564933975	Waitemata Harbour	topic2
5838562367694337189648589632303904406744093698984549192643361516542034335163056114986899931261866574519866732619588695756386896373944551117296154369182252771369433393	1924–25 New Zealand rugby union tour of Britain, Ireland and France	topic2
122646708609636003017482576	Paul Piesse	topic2
177398133454473681379092155378728092671908567083347	Silver Stream Railway	topic2
593979746761326842586490209555080535	Wentworth River	topic2
37577510560255071142714042711	Willow Macky	topic2
2626739251741890764422357136835916057057317447486854523923864973369682	Rangi Ruru Wananga Karaitiana	topic2
2733639061539493180328832481558108700170566251828941476076111590286670	New Zealand Olympic Committee	topic2
9063411663228257478349897490765	Mangapu River	topic2
8488818781823091205478997758261326353821523	Sophora tetraptera	topic2
1999554445820960863556	Dunsandel	topic2
33159500046080455253745915969731419206981	Eudonia octophora	topic2
15453709071498831854091227002792849280284916750065146801292376861479270541924015018570368407528444949837	Murder of Urban Höglin and Heidi Paakkonen	topic2
545237867552673891641682	Rita Angus	topic2
185459628258229040882575689442246756501696555150712384856941896	Herpetogramma licarsisalis	topic2
4771086430781402566788801829937073882935323320169468353870329607814623654274382	New Zealand Democrat Party (1934)	topic2
2218503818328667278482485256545608	Henry Levestam	topic2
144062637453321753227532786026487575106	Braemar Hospital	topic2
17043884240875716640185202289701233056222837353007561084108038480	Paddy O'Brien (rugby union)	topic2
138296686755802182786053458	Ruera River	topic2
8835223515737893907968545190589797797618007	Wanganui Chronicle	topic2
35403951809485358763096960845	Mohaka River	topic2
8275756578178682493512157390155	Kenneth Keith	topic2
152058815170899638405476263995489939275	Kopuaranga River	topic2
2320233385786432472461259546126423	Whareama River	topic2
45866282954056842830907991573176425359128523265137542469827632115177117282886	Francis Douglas Memorial College	topic2
9063411663228251845586371833921	Aparima River	topic2
2829892366561757863182162539440053444683307852981848075604	Tmetolophota steropastis	topic2
35184642443504087175318743118140863516520312107440221121266964821023683716593971416234798001160199707371302077394079622325591	West Indian cricket team in New Zealand in 1994–95	topic2
593979746761326860095344246243483979	Kahurangi River	topic2
55019816293601240157081401259036210512	Push Push (band)	topic2
73140943653121266367265194148464367731728263867035686208749488927428206923	Karori (New Zealand electorate)	topic2
34165997770214403896956576071	Gavin Larsen	topic2
158478359283492183533175867624839512897774911643981	Maniototo Area School	topic2
35403951809485373074247738702	Newton River	topic2
8588037904741653117773583769940	Tahiti petrel	topic2
2179279955030599076361208960278860	Lancaster Park	topic2
314137960988734607369508733826745028029090594867776764731497307556867654419102199629	Mornington (New Zealand electorate)	topic2
161386674430656021999241569493983384447493360167101244898435395	Carey College, New Zealand	topic2
3969820563757599178798910356209432699581565514666961234	Richard Parker (potter)	topic2
460069392642711740375368	Habrophila	topic2
2037097867316075061581	Maz Quinn	topic2
142430074541030544601963148797592890862701407924051	Sophora longicarinata	topic2
285948931902014742551914848722334566831354602682636037849697830870280276	The Dominion Post (Wellington)	topic2
2320233385786432473884083142484301	Makarora River	topic2
1945154893080522352971	Kiwiberri	topic2
122660543668521416460165456	Paul Cleave	topic2
5707073364865869202345524640627658326178677757108444801375766275406	New Zealand State Highway 16	topic2
9063411663228254649341023772995	Carrick River	topic2
2239690022757479276316904946643769868678150449	1914 in New Zealand	topic2
982347646239486586963859532437919783812530071614931682600784387815504998813662882048038334268852202198795201241433979185	1976 New Zealand rugby union tour of South America	topic2
37821119569033218707334448676481613799900263635023808899749503418639677082755100661366307922079996869944710064824050418672983	West Indian cricket team in New Zealand in 1968–69	topic2
161401229798393792646795542633219855386583888126292	Tauhara Power Station	topic2
2340512717602518537320347088415053	Michael Bowles	topic2
5814853913370408198106675122085164784255046956307444282425100166478	New Zealand State Highway 77	topic2
35403885588142360406886805322	Joan Hatcher	topic2
33851644018994838122381979210	J. H. Haslam	topic2
693287710806627621430960235673520236343696591589066423822403	Christine Coe Winterbourn	topic2
2239690022757479276316904946643769868695058737	1935 in New Zealand	topic2
599292232769156131906866405620148308	The Mint Chicks	topic2
168726132135158698980344299182073296352972734019889	1950 Birthday Honours	topic2
593979746761326713528509075875262025	Inangahua River	topic2
37581609533893617880716878962123282234191424376695123	Sir Julius Vogel Award	topic2
215204399949593988400031833588655428	Devolo (singer)	topic2
5710364373980511614429834578992773027188643228839711961102463493454	New Zealand State Highway 96	topic2
604646940774617943026969538066395186	2007 ANZAC Test	topic2
17027808386973017954087675690748121049895987703565328454451031875	Court Theatre (New Zealand)	topic2
187041655676534969979849363003422285326801915079014480954746190	New Zealand String Quartet	topic2
49946756521205798045850511120214848622574286621627479828774750650963267376560649439376721	Queen's Personal Flag for New Zealand	topic2
133508151809294495448921925	Ewen Alison	topic2
153434510332124302981498304442134524486	Frances Hodgkins	topic2
521516292599275526317396	Tex Morton	topic2
10491334881389995030123412600190267225698126	Norman Kershaw Cox	topic2
921310454965396903451989981156726364963252798085706350608509782483924583446552471876	Dictionary of New Zealand Biography	topic2
41307594251859958539789456797556364764492	Lewis Alfred Eady	topic2
3968318076895890637369993021219264837291761833762452038	Frank Gill (politician)	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479841847601	1959 New Zealand rugby league season	topic2
1014936470208943960314254503890760068645551832689531446599	Gelt River (New Zealand)	topic2
2239690022757479276316904946643769868661305394	2003 in New Zealand	topic2
8489524544714083178613363955107368410376516	Diarsia intermixta	topic2
5604229330033293824710839066717823919617256765506346059916478211406	New Zealand State Highway 75	topic2
73140943653121266367265194148464367731728263867035686208749506463761985362	Rodney (New Zealand electorate)	topic2
837737837830909967600900423407828095004683774556221908379888730718561614	News Media Ownership v Findlay	topic2
563832254872733786074954	Jo Goodhew	topic2
260216537129963398058461344991886133060673669987581613862730	John Manning (journalist)	topic2
34503166357906104464424023867382402539853	Mary Isabella Lee	topic2
37948468949294650999109826220497498742056697040105300	Tongariro Power Scheme	topic2
8486786314312959524374110707031793789264723	Scoparia pascoella	topic2
8831500306556781282755033229773324868804941	Mangatautari marae	topic2
10258672195891172756184216037129629372972240140347778890565745127474	2006 PGA Tour of Australasia	topic2
1117621516902194873149519804794427772868951125244879791641302726698315	Keith Murray (ceramic artist)	topic2
39265988894181202819316571555087854625102	Nathaniel Edwards	topic2
609820236999475330901818420592928084	Te Tai Hauāuru	topic2
32010435495056543374175923777	Andrew Laing	topic2
680584858279083860298099920552676205621996354423280598610502	Frederick Daniel Cornwell	topic2
215164152358257900476545057943746888	Hydrabad (ship)	topic2
37234912979423666397170873848750884088897	Alexander Malcolm	topic2
8037773561571650011962133997911	William Nurse	topic2
2199800049121554018646743983682643	Stephanie Paul	topic2
599434367481132844683475979057916237	Miramar Rangers	topic2
163037698254503668817328755953488316118957040050940378659512642	Bay of Plenty Rugby League	topic2
45413922008502115485924337843390896916470312951637326	Nelson Street Cycleway	topic2
134788891264275999592563431529226596172	Long Bay College	topic2
521497915049475459213645	Mike Chunn	topic2
33142162987153432080642489251660110981451	Kiwaia calaspidea	topic2
8037777159904229791057786923341	Mission House	topic2
7305241435264606551	Waikanae	topic2
8354984812086525262523320066388	Taika Waititi	topic2
636646195996693702416650103917735728015143411973940398089548	Learmonth White Dalrymple	topic2
9619395400920869231178854077775646233559345250060561737	Immigration New Zealand	topic2
28266766079651662	No Wyld	topic2
152058815170899704720588679084715696461	Mangaoparo River	topic2
37919444628779082284273578391473922924870	Fan-tailed cuckoo	topic2
578665106343315492121377265054084941	Mokihinui Hydro	topic2
2239690022757479276316904946643769868762167601	1939 in New Zealand	topic2
7956375363712834010657504257857	Agnes Harrold	topic2
80703568958387863963627054574741610629552904499011	Conservation Act 1987	topic2
2707619096444793102782027647599319242478808432642308948079800908800334	National parks of New Zealand	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479724407089	1952 New Zealand rugby league season	topic2
41314988654247941631805841790802513518449452713345806337343123267	Conservation in New Zealand	topic2
1015889427685348003166718213432130546919356904945551894612	Thomas Dick (politician)	topic2
705619991280987999585014571309539119685288143663991270887511	WPW Tag Team Championship	topic2
49951261189333075284034838390692066878923243467417801963445411296013659693392	Palmerston North Railway Station	topic2
2804988913667347869145605985946325593829654984585900550224	Philadelphus Bain Fraser	topic2
207072291155	Six60	topic2
8749590236903830274034744454986	John Mathison	topic2
1514831829965837714824038299916093641969735848664028293538792578901583	Official Information Act 2008	topic2
3968318076895890637369993021219293281597196050587541834	James Parr (politician)	topic2
664459888927222277015275634917474781115391238487	Waimakariri District	topic2
2239895104278340742993582677587271	Guthrie Wilson	topic2
693213003518282726373615147385810572729063669008644015087948	Lake Road railway station	topic2
521404242990876744376647	Gary Brain	topic2
2036986209396098400615806144900941	Motuihe Island	topic2
2327939177543169013102624867137933204127248202	Johnsonville Branch	topic2
938313449810121939932750761845074	Rangers A.F.C.	topic2
168743058136371772539449240255838804236805593854543	Orocrambus punctellus	topic2
153481157554641868158484615826586431299	Cook Strait News	topic2
593979592965570075911958766212178250	James K. Baxter	topic2
9620254951536979758070685579884109340566862	New Zealand falcon	topic2
259823736373489653840449152996034577573261269168541626426696	Henry River (New Zealand)	topic2
314137960988734607369508733826745028029090594867776764731497335963486637852472862039	West Coast (New Zealand electorate)	topic2
3610544061660780914171734749558891092210243	Craig Hall (actor)	topic2
9618652941067628957816385558563572288296608507290154305	Auckland volcanic field	topic2
593979746761326971568744515366707533	Mangatoro River	topic2
60574654857991097893925898074913092156128859285847	William Hearn (rower)	topic2
579048557469277348991021441565691980645947043651	Coromandel Aerodrome	topic2
35403951809485365373185584978	Roding River	topic2
9334297399240776298601102230009983291623209704870404419	Caloptilia octopunctata	topic2
122656021672853164972532042	Jackie Blue	topic2
35403951809485373074112801092	Dillon River	topic2
35403951809485358737697915976	Hāwea River	topic2
314521586055102890561691340177222342749019192239050810835059523512517208485256063043	Charles Bennett (high commissioner)	topic2
37194419673182499757738278023171564728258077853114711	Wanganui East Athletic	topic2
9063411663228252982447086465103	Opouawe River	topic2
90476534750575254980773223845741109483769196712075066542052402665098473294	North Dunedin by-election, 1953	topic2
785011702961473040044521402913741329012109169315785188797754178122173510439673161030	Ferdinand Anton Nicolaus Teutenberg	topic2
521287432319613107538221625368273229	Manawatu United	topic2
18724081575199044190019889702006878139322435549961135669439870558455626621261	Marsden (New Zealand electorate)	topic2
314196558119489776239356627757074120614710461537818405062096922687343473389414015299	Can't Get Enough (Supergroove song)	topic2
636522542369578098592456406545099627001306741429587908781399	Wellington Girls' College	topic2
5274799483989376382937282841762079962823603205900969572241717587389512861771341445911570775	William Kelly (New Zealand politician)	topic2
36894578669572383794240758332141089679440	Philippa Campbell	topic2
168725774364981956288527052384897002354327897858387	Samoan New Zealanders	topic2
9064638533123064092138886688589	Mohammad Amir	topic2
35403951809485367602357563989	Urenui River	topic2
17027808386973017954087675690748120969406967761480331410239545671	Gannet Island (New Zealand)	topic2
620140308866941559633168123946364746	John Graham Gow	topic2
142390355781034657148563593220480011726764382647621	Eudonia microphthalma	topic2
146758983396453198450287938	Ben Townley	topic2
33159531138697751587701856326452361259339	Kiwaia parapleura	topic2
9147573494866869867331762219092	Thomas Fergus	topic2
1980968333971127037770	John Luck	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479690787121	1940 New Zealand rugby league season	topic2
3970565843957251059804945879606794164843343731290366291	Samuel Farr (architect)	topic2
2036986209396098400619156134262098	Ruapuke Island	topic2
125040762054984058828644685	Martha King	topic2
2320229371015464894049365206921040	Port of Napier	topic2
80403698202146893770403468206942241640988514210946202459394060864907621677636658423122	Re AIC Merchant Finance Ltd (in rec)	topic2
680316377481843761776902551886103091794430775306694459028804	Dunlea v Attorney-General	topic2
2320230904014037674277593677916243	Shayle Gardner	topic2
593979746761326971278815393935093584	Pourakino River	topic2
9147277246597928117502368048474	Zelma Roberts	topic2
3610530728026582502340408044725281270296390	Fox River (Buller)	topic2
546751040620451220701773462700447921171839015664775608627925253984468013514392441023943942932934921189355047068071715159	Waikato-Maniapoto Maori Claims Settlement Act 1946	topic2
17053438087889220284082573575949041174405071782737391191461946695	George Fergusson (diplomat)	topic2
3608483727419375913238514316979356274942284	Landfall (journal)	topic2
36444572370118374032213036098892548642526346834245968	Pyroderces aellotricha	topic2
3970589250640661806696970154672037764793604742534688586	John Guthrie (novelist)	topic2
18724081575199044190019889702006878139322435549961135669439869168715811221320	Hokonui (New Zealand electorate)	topic2
34170838195859626805454725451	Katey Martin	topic2
42800751458878921055495383159484728186159489220897100	Little Akatarawa River	topic2
146768907528836875037582756416250996341041952812097	Alexander Bell Donald	topic2
9063411663228251854348106426441	Ihuraua River	topic2
200932760558482076794424680792887611286294991022827647109304957236877444987898549462350	New Zealand Dominion Museum building	topic2
31402374454935403145500713293	Martin Crowe	topic2
563028234820323034873138098874574932	Thorndon School	topic2
111166369553932223458030413759449428826926866119400168909738672042506914185206537086286	New Zealand justice referendum, 1999	topic2
8748789151396403423112909947826166521292114	Reform New Zealand	topic2
693213003518282726373615147385810572729009338444018067992395	Koputaroa railway station	topic2
9142622891984808664182377570628	Darren Hughes	topic2
556100045308539197757039146452173500774738977107	Sabatinca calliarcha	topic2
8749268530314489026616404177473	Archie McMinn	topic2
28547038856966223	Opunake	topic2
796678157060187375991351050480396568349484626395958300065253546064831822	New Zealand land confiscations	topic2
35403951809485363165489160535	Wandle River	topic2
142395820598435395062407220806984089355649368551493	Epichorista hemionana	topic2
1483331312997218769824032783189595209587270202109807753853072540437354302637593185091970803412283204792147	Socialist Workers Organization (New Zealand)	topic2
161386674430656021999241569493983307380890337752981224275730770	Rabbit Island, New Zealand	topic2
3964595586753687344977556655823281518146686846442431826	Red River (New Zealand)	topic2
34161105341672407873843257668	Daniel Logan	topic2
2340511775835860169956268757115204	Daniel Gillies	topic2
36039766174750135710634636612	Dunedin West	topic2
594056654738079429178081526439636814	North Shore Air	topic2
573535313421056575698241	Aunt Daisy	topic2
142430386754508684245461809454980339868342831506259	Scoparia valenternota	topic2
36018038252969220494844520781	Millers Flat	topic2
418532124751	Ohura	topic2
66514876511613351383154983166984851858754884907129072685965655	Wapiti River (New Zealand)	topic2
2320233385786432760981919602663767	Waiohine River	topic2
133441909261993717747966285	Matt Whelan	topic2
345364984357081998564310554226300495114938868692051210223075977930237729189031342601432339670349	Meadowbank Railway Station (New Zealand)	topic2
9063411663228258599851976253763	Castaly River	topic2
8836592646630185361777896797962028447002451	South Island snipe	topic2
1796931310551317836368	Proternia	topic2
3760934555500346225522724427628471479531702787390641464047082809706857630586740621459236283726	New Zealand Post Children's Book Awards	topic2
837967522655678254267611928772982622289994067157276044157586649597713338588344604127068456314964	Third National Government of New Zealand	topic2
7718983374827912535637290480199	Grant Kereama	topic2
2573771434833305029805434625874100682612499283	Scoparia sylvestris	topic2
10577590996067546483972399099514931834856526849848273236	Tironui railway station	topic2
1500269949805496709756146959891905945818849605	East Coast Bays AFC	topic2
1013131939678130619995349991754150711270846752488029409972102909178626893281811944907369159856766067176335693	Michael Hill International Violin Competition	topic2
3969820552004149007341612610746868807372740325530627914	Joseph Burns (murderer)	topic2
401086769152496824504539540194647252907005472590	No. 6 Squadron RNZAF	topic2
314107623450656318313404475908374020141253703211442643781403907148413058291623422285	Minister of Education (New Zealand)	topic2
88421975253237036684112075120459043668986917131274593812510612874473209814472196436007531556599105	Auckland Central (New Zealand electorate)	topic2
179165060795287216168109096326678207466927574561619448270503538422669273419	Kinder House and Ewelme Cottage	topic2
2166516643016687184205	Mike Puru	topic2
769923761681282984378666548731349555893534706217038372752016836104411757298424507977	Independent Political Labour League	topic2
34178039842648578906019492437	Urban Notion	topic2
2463486257082581206944877149604416761744877896	Hilcote Pitts-Brown	topic2
562966902238147758913871696487609681	Queenstown Hill	topic2
8749581788605162129511047130177	Alfred Dillon	topic2
138296686755802182787098703	Ohura River	topic2
3111073786503224755056427954579690197971865788435144777385260254574897	1991 Trans-Tasman Test series	topic2
9063411663228251839010492804939	Koranga River	topic2
9143875391079600443620494303565	Martin Curtis	topic2
604667232509710749553827739334632772	De Renzie Brett	topic2
2462565222635742523181786643910557837486010609226307955781	Elections in New Zealand	topic2
142384847671512934249471706010491910950780613719365	Eudonia albafascicula	topic2
152058815170899732927101513096195306063	Orangipuku River	topic2
604646940774617943026969537982574642	2012 ANZAC Test	topic2
630473553902556877869122903246007286222015455575	Waterview Connection	topic2
506013270999573630913620778572935237	Epyaxa lucidata	topic2
